"","OBJECTID","GlobalID","CreationDate","Creator","Memorial","Is it a memorial?","Diameter at Breast Heigh (DBH)","Common Species Name","Height (ft)","SPECIES","SPECIES_BIN","x","y"
"589",614,"c6c8aade-19fe-437c-98b0-0a6303b7997a","6/19/2024 4:56:37 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.7,"Lilac",NA,"Lilac","Syringa sp.",-93.1704911376284,44.9368246786221
"590",615,"319f08a9-a748-4913-916b-cb996c50c244","6/19/2024 4:57:59 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.08,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.1704988640381,44.9369031956456
"591",616,"79fe24fa-d7f0-4658-b6ee-560c44f96931","6/19/2024 4:58:40 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.2,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.1704994955538,44.9369254160334
"592",617,"b5b3f7eb-64cd-4239-9350-ba01a326a9ea","6/19/2024 4:59:23 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.36,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.1705030951031,44.936947455816
"593",618,"27aa8309-7b0b-4dfc-a1e8-0b629a88c9cc","6/19/2024 5:00:21 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.2,"Eastern white pine",NA,"Eastern white pine","Pinus strobus",-93.1704988846994,44.9369655141999
"594",619,"1ac8dfc3-f27f-444d-859b-3e16f438add1","6/19/2024 5:01:30 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.2,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1704479915453,44.9369777299005
"595",620,"c182aa72-05d6-4747-9097-f616fbb8b3c5","6/19/2024 5:02:46 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.04,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.170505639132,44.9369989035633
"596",621,"321e6832-9788-44c2-8d7d-6b57c661197f","6/19/2024 5:03:24 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.2,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705114413504,44.9370368510564
"597",622,"07045b09-74bd-4a3e-98ff-ebec7de0fae1","6/19/2024 5:04:13 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.3,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705087383198,44.9371254245728
"598",623,"ee1947a6-31f8-43c3-b955-ccfa233a93fa","6/19/2024 5:06:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.5,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705138614118,44.9375655468478
"599",624,"083df362-d1ec-4610-9c9c-cbc4c61d8b13","6/19/2024 5:06:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.25,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705057190821,44.9376119081444
"600",625,"7378ccff-76e3-4bb1-bead-290430f1273f","6/19/2024 5:07:11 PM","areynol1@macalester.edu_MacGIS",NA,"No",2,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705062014774,44.9376655167053
"601",626,"15df4805-5de5-46db-aead-ddaf4fe17b1e","6/19/2024 5:08:01 PM","areynol1@macalester.edu_MacGIS",NA,"No",4,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705023297385,44.9378339969758
"602",627,"f4344de4-411d-4296-8b3e-3176c74e9c6f","6/19/2024 5:08:42 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.8,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705063748522,44.9379887147804
"603",628,"f9d783ab-bd07-4aa9-b31a-a8292843a5ab","6/19/2024 5:09:10 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.5,"Serviceberry",NA,"Serviceberry","Amelanchier arborea",-93.1705208637795,44.9380384860209
"604",629,"9a5298b5-3238-441c-8574-b06f1b857978","6/20/2024 12:22:12 PM","mfrazier@macalester.edu_MacGIS",NA,"No",15,"Japanese yew",NA,"Japanese yew","Taxus cuspidata",-93.1695400741691,44.9418050333221
"605",630,"d4b9ca39-332b-4bf6-bc10-f0b80e819c66","6/20/2024 12:23:59 PM","mfrazier@macalester.edu_MacGIS",NA,"No",4.33,"Panicle hydrangea",NA,"Panicle hydrangea","Hydrangea paniculata",-93.1696396227739,44.9419479994925
"606",631,"5f73bac8-5e5f-4fc8-be9d-b6ddf15bbfc7","6/20/2024 12:26:04 PM","mfrazier@macalester.edu_MacGIS",NA,"No",10.45,"River birch",NA,"River birch","Betula nigra",-93.1696771669629,44.9422433285526
"607",632,"621a88ed-4c8f-4b67-ae16-baacd17f965e","6/20/2024 12:27:08 PM","mfrazier@macalester.edu_MacGIS",NA,"No",6.01,"River birch",NA,"River birch","Betula nigra",-93.1695994644875,44.9422462928611
"608",633,"431dd19a-20fd-4dd1-a18d-ee541fe3e863","6/20/2024 12:27:42 PM","mfrazier@macalester.edu_MacGIS",NA,"No",7.47,"River birch",NA,"River birch","Betula nigra",-93.1695768242474,44.9422102379069
"609",634,"dcec5163-7bb8-4dbc-ab45-42bcd6fc5d3c","6/20/2024 12:29:37 PM","mfrazier@macalester.edu_MacGIS",NA,"No",10.43,"Crabapple",NA,"Crabapple","Malus sp.",-93.169865495169,44.942138613717
"610",635,"149f260f-0140-425b-824d-b40f22345c66","6/20/2024 12:30:24 PM","mfrazier@macalester.edu_MacGIS",NA,"No",10.3,"Crabapple",NA,"Crabapple","Malus sp.",-93.1698675630908,44.9420771121174
"611",636,"72c9e6ee-3cb7-4924-9b23-81116c8db83d","6/20/2024 12:31:22 PM","mfrazier@macalester.edu_MacGIS",NA,"No",7.1,"Quaking Aspen",NA,"Quaking aspen","Populus tremuloides",-93.1698759380842,44.9420238224198
"612",637,"8028d189-a0d8-4b21-a0f9-5ec18777068e","6/20/2024 12:32:33 PM","mfrazier@macalester.edu_MacGIS",NA,"No",4.4,"Blue spruce",NA,"Blue spruce","Picea pungens",-93.1698713611678,44.9420043858377
"613",638,"1f4e9a85-160e-4c7a-b39d-c8c9a4b1b1b0","6/25/2024 3:44:19 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.59,"Red maple",NA,"Red maple","Acer rubrum",-93.1701530719426,44.9391038879944
"614",639,"e37e88cc-5cc0-48a0-9b0f-3bacbf9dcb3e","6/25/2024 5:05:27 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.1,"Ironwood",NA,"Ironwood","Ostrya virginiana",-93.1684770716422,44.9402254789769
"615",640,"0e21dc40-e5b8-4324-8f08-d48daa1ec029","6/25/2024 5:25:16 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.74,"Lilac",NA,"Lilac","Syringa sp.",-93.1673363890978,44.9389605630995
"616",641,"0743452d-88e4-47a5-b722-fd1c37605df0","7/8/2024 4:06:28 PM","areynol1@macalester.edu_MacGIS",NA,"No",27.5,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1703937135392,44.9413463409796
"617",642,"9739df89-eaba-4deb-99ba-d59e265c3be1","7/8/2024 4:09:31 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.51,"White spruce",NA,"White spruce","Picea glauca",-93.1703539523081,44.9414125162534
"618",643,"86c0b0d1-f49d-4238-ade3-dae83d48b3c8","7/8/2024 4:10:25 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.7,"White spruce",NA,"White spruce","Picea glauca",-93.1702901602448,44.9413482021264
"619",644,"632dd4c1-7d8b-4dca-b90e-663d132ebdca","7/8/2024 4:11:30 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.81,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1702520501172,44.9414263378106
"620",645,"213b4a3c-ca69-44de-b1f0-55c6be161b26","7/8/2024 4:12:30 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.3,"White spruce",NA,"White spruce","Picea glauca",-93.170233295989,44.9413484424795
"621",646,"e4882632-b7fb-48c9-8139-ff67dd087a37","7/8/2024 4:14:21 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.7,"Ohio buckeye",NA,"Ohio buckeye","Aesculus glabra",-93.170117563336,44.9414106525652
"622",647,"76f0e304-0516-4ce7-b3f5-442770472d7d","7/8/2024 4:15:28 PM","areynol1@macalester.edu_MacGIS",NA,"No",25.3,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1700790193221,44.9413565712458
"623",648,"6e9b3d53-396a-4c61-b998-001a98d5f50e","7/8/2024 4:16:21 PM","areynol1@macalester.edu_MacGIS",NA,"No",2,"Ohio buckeye",NA,"Ohio buckeye","Aesculus glabra",-93.1699568161041,44.9414141459472
"624",649,"c25740d0-b8bd-4b04-aad9-983a77b0e47c","7/8/2024 4:17:33 PM","areynol1@macalester.edu_MacGIS",NA,"No",40,"American elm",NA,"American elm","Ulmus americana",-93.1697880037976,44.9414285429517
"625",650,"4b72c6a9-7dc9-4246-ba94-82c6a46afc00","7/8/2024 4:18:22 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.93,"Ohio buckeye",NA,"Ohio buckeye","Aesculus glabra",-93.1697461988992,44.9413411454102
"626",651,"5f620c28-5175-4f0c-b998-123d9f749ecd","7/8/2024 4:19:48 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.9,"Ohio buckeye",NA,"Ohio buckeye","Aesculus glabra",-93.1693339763884,44.9414156109548
"627",652,"2cfc6605-9666-4bb1-9327-c825c6cf96b1","7/8/2024 4:21:06 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.45,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1693402619004,44.941334973803
"628",653,"02a2a18b-66f8-4a6e-9077-dacd15c36b8c","7/8/2024 4:22:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",20.9,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1692534585929,44.9414173493796
"629",654,"caf53114-6cb9-4057-b576-6ed2a14c3e26","7/8/2024 4:23:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",18.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1692114542685,44.9413372501634
"630",655,"d97ccf45-a5e8-4b58-aae8-d50f4b0dd026","7/8/2024 4:25:14 PM","areynol1@macalester.edu_MacGIS",NA,"No",27.8,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1691153794489,44.941415549277
"631",656,"70257a1b-96ee-451b-b558-01141c7f4f5d","7/8/2024 4:26:27 PM","areynol1@macalester.edu_MacGIS",NA,"No",10.3,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1690311587977,44.9413475440168
"632",657,"a25b4f57-1b47-45f2-8967-62ff9c5973b2","7/8/2024 4:28:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.35,"Scots pine",NA,"Scots pine","Pinus sylvestris",-93.1689972635654,44.9414034432516
"633",658,"70bc02bc-762c-4a81-8d38-559e9d62054a","7/8/2024 4:29:18 PM","areynol1@macalester.edu_MacGIS",NA,"No",25.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1689272264143,44.9414243583974
"634",659,"4b99dac6-a38c-4c2a-ac37-f814f909f053","7/8/2024 4:31:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.6,"White spruce",NA,"White spruce","Picea glauca",-93.1688915570093,44.9413625520943
"635",660,"2bb17fee-b7e0-4d72-ab0a-dcfad5996e58","7/8/2024 4:32:38 PM","areynol1@macalester.edu_MacGIS",NA,"No",10.7,"Scots pine",NA,"Scots pine","Pinus sylvestris",-93.1687974288389,44.9414031513946
"636",661,"575d6168-0fee-46f4-950d-9b3e39690f35","7/8/2024 4:34:14 PM","areynol1@macalester.edu_MacGIS",NA,"No",19,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1687270539212,44.9413473437225
"637",662,"cb10a326-9bc6-454d-89d9-1aff547f4168","7/8/2024 4:35:04 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"Scots pine",NA,"Scots pine","Pinus sylvestris",-93.1687230860626,44.9413958282621
"638",663,"990b8e6c-08cb-4a2c-a363-d9b4a7d61821","7/8/2024 4:35:47 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.72,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1686405254981,44.9414184207935
"639",664,"eb7861cd-3c20-4488-a255-a0fc78b66eea","7/8/2024 4:36:43 PM","areynol1@macalester.edu_MacGIS",NA,"No",19.4,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.168574283729,44.941344242023
"640",665,"db5dcfe7-6dbf-4786-a7d8-8f4adbf5796a","7/8/2024 4:37:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",33.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1685071122037,44.9414192785605
"641",666,"4d51a558-213b-4a01-b8ea-3583ef666913","7/8/2024 4:38:50 PM","areynol1@macalester.edu_MacGIS",NA,"No",20.48,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1684773249672,44.9413471370697
"642",667,"eab497bd-370c-47c7-aa67-61cf168ce314","7/8/2024 4:39:27 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.35,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1682911634976,44.9414123121442
"643",668,"254e473c-be98-4972-87ac-014b957edfd9","7/8/2024 4:40:06 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.2,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1682461821564,44.9413405610596
"644",669,"8fd79e7c-c36e-41a8-8036-613601d9f16c","7/8/2024 4:41:05 PM","areynol1@macalester.edu_MacGIS",NA,"No",33.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1681405941779,44.9414283909827
"645",670,"0e261637-78cc-4c9b-ad28-0aa67a8b382b","7/8/2024 4:41:57 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.12,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1680986419558,44.941335823941
"646",671,"aa1e620d-2ac2-4ba1-b64d-4e02a920d8c3","7/8/2024 4:42:57 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.3,"Scots pine",NA,"Scots pine","Pinus sylvestris",-93.1680164191578,44.9413920633692
"647",672,"1c05a08f-7e48-4583-9f51-0ba199c8e85f","7/8/2024 4:43:19 PM","areynol1@macalester.edu_MacGIS",NA,"No",12,"Scots pine",NA,"Scots pine","Pinus sylvestris",-93.1679800032528,44.9414155817055
"648",673,"674e36df-8baa-45fc-9756-4cba157fa038","7/8/2024 4:44:03 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1678609881558,44.9414184901016
"649",674,"71265ac2-1d1d-4f3f-86ed-e2251bcac609","7/8/2024 4:44:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.5,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1677315813475,44.941412578567
"650",675,"2ef896f3-1839-4e66-b790-cbd11d904227","7/8/2024 4:45:42 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.69,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.167799562255,44.9413351899936
"651",676,"30cda11d-02ea-45f4-9ba8-7ef81e852df0","7/8/2024 4:46:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",16.5,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1676027359863,44.941339411434
"652",677,"8bdf4761-4e11-43d8-a5b9-e5d73810a71d","7/8/2024 4:47:37 PM","areynol1@macalester.edu_MacGIS",NA,"No",23.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1674881531769,44.9414137447233
"653",678,"433d53a3-7995-454d-8d0d-b88fcc343353","7/8/2024 4:48:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",28.4,"American elm",NA,"American elm","Ulmus americana",-93.167449110598,44.9413399175745
"654",679,"81f55e8f-c9dc-4a2e-b32f-1651bea2dd50","7/8/2024 4:49:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",26.4,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1673886539794,44.9414144002888
"655",680,"3d02fad5-b450-4d7c-807b-437733408fd6","7/8/2024 4:50:35 PM","areynol1@macalester.edu_MacGIS",NA,"No",16.64,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1673006738788,44.9413404650455
"656",681,"b532692d-9c16-486d-bf82-bee92a7b4a03","7/8/2024 4:52:02 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.3,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1671868133148,44.9410348329825
"657",682,"92258d20-abc6-473e-9408-7376c30e1481","7/8/2024 4:53:28 PM","areynol1@macalester.edu_MacGIS",NA,"No",19.6,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1671849690736,44.9408173016634
"658",683,"c17fcf4d-d4c5-4adc-9b29-bf414e3bf753","7/9/2024 3:15:23 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.8,"Crabapple",NA,"Crabapple","Malus sp.",-93.1686695770144,44.9381231975015
"659",684,"2d62a43e-dc54-4c91-a7e1-d0429673c017","7/9/2024 3:26:37 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.5,"Smoketree",NA,"Smoketree","Cotinus coggygria",-93.1688409800622,44.9381971731336
"660",685,"1d94f39b-446f-4cd2-993c-0fc6da0a5876","7/9/2024 5:21:32 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.1,"Siberian pea-tree",NA,"Siberian pea-tree","Caragana arborescens",-93.1687778653286,44.9383585299008
"661",686,"d47234ea-ba68-4181-a8b9-fd04ea5bfc7b","7/9/2024 5:51:17 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.92,"Cockspur hawthorn",NA,"Cockspur hawthorn","Crataegus crus-galli",-93.1688240629887,44.9395219868406
"662",687,"60dcbaf3-1d73-46d6-8bcf-daf7fe76f123","7/9/2024 5:51:56 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.5,"Cockspur hawthorn",NA,"Cockspur hawthorn","Crataegus crus-galli",-93.1688728073727,44.9395677958903
"663",688,"b7439161-bbde-4671-9a1c-6a8af11ed51d","7/9/2024 5:52:40 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.1,"Cockspur hawthorn",NA,"Cockspur hawthorn","Crataegus crus-galli",-93.1689143230135,44.9396022685416
"664",689,"81b30d8d-2394-4ad6-b0d6-87a464c62cea","7/9/2024 5:53:16 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.2,"Cockspur hawthorn",NA,"Cockspur hawthorn","Crataegus crus-galli",-93.1689432254095,44.9396404845605
"665",690,"5bdbb981-f627-4892-94bc-64aab4021986","7/9/2024 5:53:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.2,"Cockspur hawthorn",NA,"Cockspur hawthorn","Crataegus crus-galli",-93.1689469444348,44.9396896140451
"666",691,"4bd36ddf-aa35-44e7-b439-125a93f6509e","7/9/2024 5:54:50 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.6,"Pagoda dogwood",NA,"Pagoda dogwood","Cornus alternifolia",-93.1689386448999,44.9397871460864
"667",692,"c89c0073-1756-4baf-9e9c-c1d3812d349b","7/9/2024 5:55:12 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.2,"Pagoda dogwood",NA,"Pagoda dogwood","Cornus alternifolia",-93.1689096445875,44.9398304604005
"668",693,"1ba42ebf-aca7-4eee-b10b-7a0f587dbd67","7/9/2024 5:56:59 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.6,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1684836544967,44.939881302759
"669",694,"0aa37230-e3fa-4a0b-afc6-950dfa6eeaf4","7/9/2024 5:58:04 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.3,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1684375269051,44.9398377099715
"670",695,"9f422807-b4ba-4127-aaa6-d8988355b2cd","7/9/2024 5:58:55 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.1,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1683982849002,44.9397941190586
"671",696,"8bd83ad9-c2c4-4ca6-8558-4d4f9fa0a6ab","7/9/2024 6:01:12 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.45,"Lilac",NA,"Lilac","Syringa sp.",-93.1683858755729,44.9396919909387
"672",697,"af76b415-0266-4b09-8b19-c0bcc9f1a84a","7/9/2024 6:01:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",6,"Lilac",NA,"Lilac","Syringa sp.",-93.1684043673931,44.9396601979119
"673",698,"1fe1ff60-e19f-4a04-90ea-d8a740bb1531","7/9/2024 6:02:17 PM","areynol1@macalester.edu_MacGIS",NA,"No",5,"Lilac",NA,"Lilac","Syringa sp.",-93.1684393235357,44.9396289752463
"674",699,"607bb162-8093-4726-b479-280fe8dabfb5","7/9/2024 6:02:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.2,"Lilac",NA,"Lilac","Syringa sp.",-93.1684684352391,44.9395927266145
"675",700,"9f002046-e3ec-4ead-a3db-9dbbcbd47996","7/9/2024 6:03:19 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.8,"Lilac",NA,"Lilac","Syringa sp.",-93.1685110010105,44.9395441229154
"676",701,"65c83bd4-7f60-4cf7-8b21-6f38bb42a0c5","7/9/2024 6:20:40 PM","areynol1@macalester.edu_MacGIS",NA,"No",44,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1699888832648,44.9397244306304
"677",702,"587b11d0-04f3-42bf-baee-ba7130c0f593","7/9/2024 6:25:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.25,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1672069256958,44.9395031127969
"678",703,"a26e9aba-200d-4b4b-a075-c3ceb3ce1c63","7/9/2024 6:26:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",9,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1672107076031,44.9392686040994
"679",704,"12a3535d-ba52-45dd-b9ba-44b60e4cfc85","7/9/2024 6:29:37 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.77,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1672001434153,44.938091258623
"680",705,"a8d6fd9b-d41a-4d30-af76-39d46a8c20fd","7/9/2024 6:30:14 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"Norway maple",NA,"Norway maple","Acer platanoides",-93.167201470227,44.9380242674877
"681",706,"b484dcc0-61b2-4475-ae27-e3ddf41bccf4","7/9/2024 6:31:34 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.1,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1672107058064,44.9379426882674
"682",707,"43339abb-5d55-4d3b-81c7-13ffcb016662","7/9/2024 6:32:08 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.62,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1672054596452,44.9378583879435
"683",708,"ef568c42-1a01-4953-b754-15f360cf47ac","7/9/2024 6:32:48 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.35,"Norway maple",NA,"Norway maple","Acer platanoides",-93.1672184959966,44.9377995785857
"684",709,"30ccb801-fc0b-4bbd-85fe-45499d54a89a","7/9/2024 6:34:13 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.3,"Red pine",NA,"Red pine","Pinus resinosa",-93.1672788726652,44.9377891143125
"685",710,"35a6771c-ed0e-43c8-9991-06cb086c8e3a","7/9/2024 6:34:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.5,"Red pine",NA,"Red pine","Pinus resinosa",-93.167275099741,44.9377496138261
"686",711,"e7c18be9-d38d-44ac-ad33-55f889faf498","7/9/2024 6:35:51 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.5,"Red pine",NA,"Red pine","Pinus resinosa",-93.1672734567223,44.9375485143542
"687",712,"758e9cb5-840a-4049-afab-abb1fe79f8b7","7/9/2024 6:36:17 PM","areynol1@macalester.edu_MacGIS",NA,"No",10.5,"Red pine",NA,"Red pine","Pinus resinosa",-93.1672718828739,44.9375195702315
"688",713,"9badfee2-0ee9-4c2e-b2b9-dee75ae9d79f","7/9/2024 6:37:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.52,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673149624817,44.9374299296501
"689",714,"2265d9ae-753a-4cf5-b1d5-c9f57e0283b3","7/9/2024 6:38:28 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.62,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673066979811,44.937331956106
"690",715,"d511480b-2b77-4db8-b987-85f1237a3ee8","7/9/2024 6:39:43 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673350092856,44.937317237581
"691",716,"d7591339-0e97-4699-aabf-135d561a6fa4","7/9/2024 6:40:20 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1672954196327,44.9373006978358
"692",717,"2da6c614-9319-43a3-bce9-82d49615b815","7/9/2024 6:41:11 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.7,"Crabapple",NA,"Crabapple","Malus sp.",-93.1672824039425,44.9372715087668
"693",718,"d6fde3ed-50ea-4f74-b4e9-b4855cc0bad3","7/9/2024 6:41:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",3,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673060952115,44.9372492770667
"694",719,"01636c01-d73e-4261-93f9-4bda481ed4e6","7/9/2024 6:42:46 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.9,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673279305611,44.9372152430459
"695",720,"f6fc31db-6d79-4359-9c25-6dd882c71a14","7/9/2024 6:43:23 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673278865437,44.937157875889
"696",721,"63511cc7-7393-4f0a-98ed-c71ab354baa1","7/9/2024 6:44:24 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1673397335257,44.9371375404029
